gvkey,adate,qdate,public_date,TICKER
031252,2022-12-31,2023-09-30,2023-12-31,MGY
031265,2021-12-31,2022-09-30,2023-01-31,GNTY
031265,2022-12-31,2022-12-31,2023-02-28,GNTY
031265,2022-12-31,2022-12-31,2023-03-31,GNTY
031265,2022-12-31,2022-12-31,2023-04-30,GNTY
031265,2022-12-31,2023-03-31,2023-05-31,GNTY
031265,2022-12-31,2023-03-31,2023-06-30,GNTY
031265,2022-12-31,2023-03-31,2023-07-31,GNTY
031265,2022-12-31,2023-06-30,2023-08-31,GNTY
031265,2022-12-31,2023-06-30,2023-09-30,GNTY
031265,2022-12-31,2023-06-30,2023-10-31,GNTY
031265,2022-12-31,2023-09-30,2023-11-30,GNTY
031265,2022-12-31,2023-09-30,2023-12-31,GNTY
031294,2021-12-31,2022-09-30,2023-01-31,GTHX
031294,2022-12-31,2022-12-31,2023-02-28,GTHX
031294,2022-12-31,2022-12-31,2023-03-31,GTHX
031294,2022-12-31,2022-12-31,2023-04-30,GTHX
031294,2022-12-31,2023-03-31,2023-05-31,GTHX
031294,2022-12-31,2023-03-31,2023-06-30,GTHX
031294,2022-12-31,2023-03-31,2023-07-31,GTHX
031294,2022-12-31,2023-06-30,2023-08-31,GTHX
031294,2022-12-31,2023-06-30,2023-09-30,GTHX
031294,2022-12-31,2023-06-30,2023-10-31,GTHX
031294,2022-12-31,2023-09-30,2023-11-30,GTHX
031294,2022-12-31,2023-09-30,2023-12-31,GTHX
031295,2021-12-31,2022-09-30,2023-01-31,FOCS
031295,2022-12-31,2022-12-31,2023-02-28,FOCS
031295,2022-12-31,2022-12-31,2023-03-31,FOCS
031295,2022-12-31,2022-12-31,2023-04-30,FOCS
031295,2022-12-31,2023-03-31,2023-05-31,FOCS
031295,2022-12-31,2023-03-31,2023-06-30,FOCS
031295,2022-12-31,2023-03-31,2023-07-31,FOCS
031295,2022-12-31,2023-06-30,2023-08-31,FOCS
031301,2021-12-31,2022-09-30,2023-01-31,ELDN
031301,2022-12-31,2022-12-31,2023-02-28,ELDN
031301,2022-12-31,2022-12-31,2023-03-31,ELDN
031301,2022-12-31,2022-12-31,2023-04-30,ELDN
031301,2022-12-31,2023-03-31,2023-05-31,ELDN
031301,2022-12-31,2023-03-31,2023-06-30,ELDN
031301,2022-12-31,2023-03-31,2023-07-31,ELDN
031301,2022-12-31,2023-06-30,2023-08-31,ELDN
031301,2022-12-31,2023-06-30,2023-09-30,ELDN
031301,2022-12-31,2023-06-30,2023-10-31,ELDN
031301,2022-12-31,2023-09-30,2023-11-30,ELDN
031301,2022-12-31,2023-09-30,2023-12-31,ELDN
031348,2021-12-31,2022-09-30,2023-01-31,MOTS
031348,2022-12-31,2022-12-31,2023-02-28,MOTS
031348,2022-12-31,2022-12-31,2023-03-31,MOTS
031348,2022-12-31,2022-12-31,2023-04-30,MOTS
031348,2022-12-31,2023-03-31,2023-05-31,MOTS
031348,2022-12-31,2023-03-31,2023-06-30,MOTS
031348,2022-12-31,2023-03-31,2023-07-31,MOTS
031348,2022-12-31,2023-06-30,2023-08-31,MOTS
031348,2022-12-31,2023-06-30,2023-09-30,MOTS
031348,2022-12-31,2023-06-30,2023-10-31,MOTS
031348,2022-12-31,2023-09-30,2023-11-30,MOTS
031348,2022-12-31,2023-09-30,2023-12-31,MOTS
031368,2021-12-31,2022-09-30,2023-01-31,HAFC
031368,2022-12-31,2022-12-31,2023-02-28,HAFC
031368,2022-12-31,2022-12-31,2023-03-31,HAFC
031368,2022-12-31,2022-12-31,2023-04-30,HAFC
031368,2022-12-31,2023-03-31,2023-05-31,HAFC
031368,2022-12-31,2023-03-31,2023-06-30,HAFC
031368,2022-12-31,2023-03-31,2023-07-31,HAFC
031368,2022-12-31,2023-06-30,2023-08-31,HAFC
031368,2022-12-31,2023-06-30,2023-09-30,HAFC
031368,2022-12-31,2023-06-30,2023-10-31,HAFC
031368,2022-12-31,2023-09-30,2023-11-30,HAFC
031368,2022-12-31,2023-09-30,2023-12-31,HAFC
031370,2022-08-31,2022-11-30,2023-01-31,NVOS
031370,2022-08-31,2022-11-30,2023-02-28,NVOS
031370,2022-08-31,2022-11-30,2023-03-31,NVOS
031370,2022-08-31,2023-02-28,2023-04-30,NVOS
031370,2022-08-31,2023-02-28,2023-05-31,NVOS
031370,2022-08-31,2023-02-28,2023-06-30,NVOS
031370,2022-08-31,2023-05-31,2023-07-31,NVOS
031370,2022-08-31,2023-05-31,2023-08-31,NVOS
031370,2022-08-31,2023-05-31,2023-09-30,NVOS
031370,2023-08-31,2023-08-31,2023-10-31,NVOS
031370,2023-08-31,2023-08-31,2023-11-30,NVOS
031370,2023-08-31,2023-08-31,2023-12-31,NVOS
031384,2021-12-31,2022-09-30,2023-01-31,SMHI
031384,2022-12-31,2022-12-31,2023-02-28,SMHI
031384,2022-12-31,2022-12-31,2023-03-31,SMHI
031384,2022-12-31,2022-12-31,2023-04-30,SMHI
031384,2022-12-31,2023-03-31,2023-05-31,SMHI
031384,2022-12-31,2023-03-31,2023-06-30,SMHI
031384,2022-12-31,2023-03-31,2023-07-31,SMHI
031384,2022-12-31,2023-06-30,2023-08-31,SMHI
031384,2022-12-31,2023-06-30,2023-09-30,SMHI
031384,2022-12-31,2023-06-30,2023-10-31,SMHI
031384,2022-12-31,2023-09-30,2023-11-30,SMHI
031384,2022-12-31,2023-09-30,2023-12-31,SMHI
031386,2021-12-31,2022-09-30,2023-01-31,AGS
031386,2022-12-31,2022-12-31,2023-02-28,AGS
031386,2022-12-31,2022-12-31,2023-03-31,AGS
031386,2022-12-31,2022-12-31,2023-04-30,AGS
031386,2022-12-31,2023-03-31,2023-05-31,AGS
031386,2022-12-31,2023-03-31,2023-06-30,AGS
031386,2022-12-31,2023-03-31,2023-07-31,AGS
031386,2022-12-31,2023-06-30,2023-08-31,AGS
031386,2022-12-31,2023-06-30,2023-09-30,AGS
031386,2022-12-31,2023-06-30,2023-10-31,AGS
031386,2022-12-31,2023-09-30,2023-11-30,AGS
031386,2022-12-31,2023-09-30,2023-12-31,AGS
031405,2021-12-31,2022-09-30,2023-01-31,ATNX
031405,2022-12-31,2022-12-31,2023-02-28,ATNX
031405,2022-12-31,2022-12-31,2023-03-31,ATNX
031405,2022-12-31,2022-12-31,2023-04-30,ATNX
031418,2021-12-31,2022-09-30,2023-01-31,PRPH
031418,2022-12-31,2022-12-31,2023-02-28,PRPH
031418,2022-12-31,2022-12-31,2023-03-31,PRPH
031418,2022-12-31,2022-12-31,2023-04-30,PRPH
031418,2022-12-31,2023-03-31,2023-05-31,PRPH
031418,2022-12-31,2023-03-31,2023-06-30,PRPH
031418,2022-12-31,2023-03-31,2023-07-31,PRPH
031418,2022-12-31,2023-06-30,2023-08-31,PRPH
031418,2022-12-31,2023-06-30,2023-09-30,PRPH
031418,2022-12-31,2023-06-30,2023-10-31,PRPH
031418,2022-12-31,2023-09-30,2023-11-30,PRPH
031418,2022-12-31,2023-09-30,2023-12-31,PRPH
031453,2021-12-31,2022-09-30,2023-01-31,NSIT
031453,2022-12-31,2022-12-31,2023-02-28,NSIT
031453,2022-12-31,2022-12-31,2023-03-31,NSIT
031453,2022-12-31,2022-12-31,2023-04-30,NSIT
031453,2022-12-31,2023-03-31,2023-05-31,NSIT
031453,2022-12-31,2023-03-31,2023-06-30,NSIT
031453,2022-12-31,2023-03-31,2023-07-31,NSIT
031453,2022-12-31,2023-06-30,2023-08-31,NSIT
031453,2022-12-31,2023-06-30,2023-09-30,NSIT
031453,2022-12-31,2023-06-30,2023-10-31,NSIT
031453,2022-12-31,2023-09-30,2023-11-30,NSIT
031453,2022-12-31,2023-09-30,2023-12-31,NSIT
031457,2021-12-31,2022-09-30,2023-01-31,SSTI
031457,2022-12-31,2022-12-31,2023-02-28,SSTI
031457,2022-12-31,2022-12-31,2023-03-31,SSTI
031457,2022-12-31,2022-12-31,2023-04-30,SSTI
031457,2022-12-31,2023-03-31,2023-05-31,SSTI
031457,2022-12-31,2023-03-31,2023-06-30,SSTI
031457,2022-12-31,2023-03-31,2023-07-31,SSTI
031457,2022-12-31,2023-06-30,2023-08-31,SSTI
031457,2022-12-31,2023-06-30,2023-09-30,SSTI
031457,2022-12-31,2023-06-30,2023-10-31,SSTI
031457,2022-12-31,2023-09-30,2023-11-30,SSTI
031457,2022-12-31,2023-09-30,2023-12-31,SSTI
031460,2021-12-31,2022-09-30,2023-01-31,RCII
031460,2022-12-31,2022-12-31,2023-02-28,RCII
031460,2022-12-31,2022-12-31,2023-03-31,RCII
031460,2022-12-31,2022-12-31,2023-04-30,RCII
031460,2022-12-31,2023-03-31,2023-05-31,UPBD
031460,2022-12-31,2023-03-31,2023-06-30,UPBD
031460,2022-12-31,2023-03-31,2023-07-31,UPBD
031460,2022-12-31,2023-06-30,2023-08-31,UPBD
031460,2022-12-31,2023-06-30,2023-09-30,UPBD
031460,2022-12-31,2023-06-30,2023-10-31,UPBD
031460,2022-12-31,2023-09-30,2023-11-30,UPBD
031460,2022-12-31,2023-09-30,2023-12-31,UPBD
031466,2021-12-31,2022-09-30,2023-01-31,WOW
031466,2022-12-31,2022-12-31,2023-02-28,WOW
031466,2022-12-31,2022-12-31,2023-03-31,WOW
031466,2022-12-31,2022-12-31,2023-04-30,WOW
031466,2022-12-31,2023-03-31,2023-05-31,WOW
031466,2022-12-31,2023-03-31,2023-06-30,WOW
031466,2022-12-31,2023-03-31,2023-07-31,WOW
031466,2022-12-31,2023-06-30,2023-08-31,WOW
031466,2022-12-31,2023-06-30,2023-09-30,WOW
031466,2022-12-31,2023-06-30,2023-10-31,WOW
031466,2022-12-31,2023-09-30,2023-11-30,WOW
031466,2022-12-31,2023-09-30,2023-12-31,WOW
031477,2022-09-30,2022-09-30,2023-01-31,AZTA
031477,2022-09-30,2022-12-31,2023-02-28,AZTA
031477,2022-09-30,2022-12-31,2023-03-31,AZTA
031477,2022-09-30,2022-12-31,2023-04-30,AZTA
031477,2022-09-30,2023-03-31,2023-05-31,AZTA
031477,2022-09-30,2023-03-31,2023-06-30,AZTA
031477,2022-09-30,2023-03-31,2023-07-31,AZTA
031477,2022-09-30,2023-06-30,2023-08-31,AZTA
031477,2022-09-30,2023-06-30,2023-09-30,AZTA
031477,2022-09-30,2023-06-30,2023-10-31,AZTA
031477,2023-09-30,2023-09-30,2023-11-30,AZTA
031477,2023-09-30,2023-09-30,2023-12-31,AZTA
031507,2021-12-31,2022-09-30,2023-01-31,NINE
031507,2022-12-31,2022-12-31,2023-02-28,NINE
031507,2022-12-31,2022-12-31,2023-03-31,NINE
031507,2022-12-31,2022-12-31,2023-04-30,NINE
031507,2022-12-31,2023-03-31,2023-05-31,NINE
031507,2022-12-31,2023-03-31,2023-06-30,NINE
031507,2022-12-31,2023-03-31,2023-07-31,NINE
031507,2022-12-31,2023-06-30,2023-08-31,NINE
031507,2022-12-31,2023-06-30,2023-09-30,NINE
031507,2022-12-31,2023-06-30,2023-10-31,NINE
031507,2022-12-31,2023-09-30,2023-11-30,NINE
031507,2022-12-31,2023-09-30,2023-12-31,NINE
031521,2022-09-30,2022-09-30,2023-01-31,SNEX
031521,2022-09-30,2022-12-31,2023-02-28,SNEX
031521,2022-09-30,2022-12-31,2023-03-31,SNEX
031521,2022-09-30,2022-12-31,2023-04-30,SNEX
031521,2022-09-30,2023-03-31,2023-05-31,SNEX
031521,2022-09-30,2023-03-31,2023-06-30,SNEX
031521,2022-09-30,2023-03-31,2023-07-31,SNEX
031521,2022-09-30,2023-06-30,2023-08-31,SNEX
031521,2022-09-30,2023-06-30,2023-09-30,SNEX
031521,2022-09-30,2023-06-30,2023-10-31,SNEX
031521,2023-09-30,2023-09-30,2023-11-30,SNEX
031521,2023-09-30,2023-09-30,2023-12-31,SNEX
031542,2021-12-31,2022-09-30,2023-01-31,CODX
031542,2022-12-31,2022-12-31,2023-02-28,CODX
031542,2022-12-31,2022-12-31,2023-03-31,CODX
031542,2022-12-31,2022-12-31,2023-04-30,CODX
031542,2022-12-31,2023-03-31,2023-05-31,CODX
031542,2022-12-31,2023-03-31,2023-06-30,CODX
031542,2022-12-31,2023-03-31,2023-07-31,CODX
031542,2022-12-31,2023-06-30,2023-08-31,CODX
031542,2022-12-31,2023-06-30,2023-09-30,CODX
031542,2022-12-31,2023-06-30,2023-10-31,CODX
031542,2022-12-31,2023-09-30,2023-11-30,CODX
031542,2022-12-31,2023-09-30,2023-12-31,CODX
031564,2021-12-31,2022-09-30,2023-01-31,ACIW
031564,2022-12-31,2022-12-31,2023-02-28,ACIW
031564,2022-12-31,2022-12-31,2023-03-31,ACIW
031564,2022-12-31,2022-12-31,2023-04-30,ACIW
031564,2022-12-31,2023-03-31,2023-05-31,ACIW
031564,2022-12-31,2023-03-31,2023-06-30,ACIW
031564,2022-12-31,2023-03-31,2023-07-31,ACIW
031564,2022-12-31,2023-06-30,2023-08-31,ACIW
031564,2022-12-31,2023-06-30,2023-09-30,ACIW
031564,2022-12-31,2023-06-30,2023-10-31,ACIW
031564,2022-12-31,2023-09-30,2023-11-30,ACIW
031564,2022-12-31,2023-09-30,2023-12-31,ACIW
031567,2022-06-30,2022-09-30,2023-01-31,STRT
031567,2022-06-30,2022-12-31,2023-02-28,STRT
031567,2022-06-30,2022-12-31,2023-03-31,STRT
031567,2022-06-30,2022-12-31,2023-04-30,STRT
031567,2022-06-30,2023-03-31,2023-05-31,STRT
031567,2022-06-30,2023-03-31,2023-06-30,STRT
031567,2022-06-30,2023-03-31,2023-07-31,STRT
031567,2023-06-30,2023-06-30,2023-08-31,STRT
031567,2023-06-30,2023-06-30,2023-09-30,STRT
031567,2023-06-30,2023-06-30,2023-10-31,STRT
031567,2023-06-30,2023-09-30,2023-11-30,STRT
031567,2023-06-30,2023-09-30,2023-12-31,STRT
031585,2021-12-31,2022-09-30,2023-01-31,BY
031585,2022-12-31,2022-12-31,2023-02-28,BY
031585,2022-12-31,2022-12-31,2023-03-31,BY
031585,2022-12-31,2022-12-31,2023-04-30,BY
031585,2022-12-31,2023-03-31,2023-05-31,BY
031585,2022-12-31,2023-03-31,2023-06-30,BY
031585,2022-12-31,2023-03-31,2023-07-31,BY
031585,2022-12-31,2023-06-30,2023-08-31,BY
031585,2022-12-31,2023-06-30,2023-09-30,BY
031585,2022-12-31,2023-06-30,2023-10-31,BY
031585,2022-12-31,2023-09-30,2023-11-30,BY
031585,2022-12-31,2023-09-30,2023-12-31,BY
031587,2022-01-31,2022-10-31,2023-01-31,DLTR
031587,2022-01-31,2022-10-31,2023-02-28,DLTR
031587,2023-01-31,2023-01-31,2023-03-31,DLTR
031587,2023-01-31,2023-01-31,2023-04-30,DLTR
031587,2023-01-31,2023-01-31,2023-05-31,DLTR
031587,2023-01-31,2023-04-30,2023-06-30,DLTR
031587,2023-01-31,2023-04-30,2023-07-31,DLTR
031587,2023-01-31,2023-04-30,2023-08-31,DLTR
031587,2023-01-31,2023-07-31,2023-09-30,DLTR
031587,2023-01-31,2023-07-31,2023-10-31,DLTR
031587,2023-01-31,2023-07-31,2023-11-30,DLTR
031587,2023-01-31,2023-10-31,2023-12-31,DLTR
031606,2021-12-31,2022-09-30,2023-01-31,ESQ
031606,2022-12-31,2022-12-31,2023-02-28,ESQ
031606,2022-12-31,2022-12-31,2023-03-31,ESQ
031606,2022-12-31,2022-12-31,2023-04-30,ESQ
031606,2022-12-31,2023-03-31,2023-05-31,ESQ
031606,2022-12-31,2023-03-31,2023-06-30,ESQ
031606,2022-12-31,2023-03-31,2023-07-31,ESQ
031606,2022-12-31,2023-06-30,2023-08-31,ESQ
031606,2022-12-31,2023-06-30,2023-09-30,ESQ
031606,2022-12-31,2023-06-30,2023-10-31,ESQ
031606,2022-12-31,2023-09-30,2023-11-30,ESQ
031606,2022-12-31,2023-09-30,2023-12-31,ESQ
031607,2021-12-31,2022-09-30,2023-01-31,NATI
031607,2022-12-31,2022-12-31,2023-02-28,NATI
031607,2022-12-31,2022-12-31,2023-03-31,NATI
031607,2022-12-31,2022-12-31,2023-04-30,NATI
031607,2022-12-31,2023-03-31,2023-05-31,NATI
031607,2022-12-31,2023-03-31,2023-06-30,NATI
031607,2022-12-31,2023-03-31,2023-07-31,NATI
031607,2022-12-31,2023-06-30,2023-08-31,NATI
031607,2022-12-31,2023-06-30,2023-09-30,NATI
031624,2021-12-31,2022-09-30,2023-01-31,APRN
031624,2022-12-31,2022-12-31,2023-02-28,APRN
031624,2022-12-31,2022-12-31,2023-03-31,APRN
031624,2022-12-31,2022-12-31,2023-04-30,APRN
031624,2022-12-31,2023-03-31,2023-05-31,APRN
031624,2022-12-31,2023-03-31,2023-06-30,APRN
031624,2022-12-31,2023-03-31,2023-07-31,APRN
031624,2022-12-31,2023-06-30,2023-08-31,APRN
031624,2022-12-31,2023-06-30,2023-09-30,APRN
031624,2022-12-31,2023-06-30,2023-10-31,APRN
031624,2022-12-31,2023-09-30,2023-11-30,APRN
031628,2021-12-31,2022-09-30,2023-01-31,MRSN
031628,2022-12-31,2022-12-31,2023-02-28,MRSN
031628,2022-12-31,2022-12-31,2023-03-31,MRSN
031628,2022-12-31,2022-12-31,2023-04-30,MRSN
031628,2022-12-31,2023-03-31,2023-05-31,MRSN
031628,2022-12-31,2023-03-31,2023-06-30,MRSN
031628,2022-12-31,2023-03-31,2023-07-31,MRSN
031628,2022-12-31,2023-06-30,2023-08-31,MRSN
031628,2022-12-31,2023-06-30,2023-09-30,MRSN
031628,2022-12-31,2023-06-30,2023-10-31,MRSN
031628,2022-12-31,2023-09-30,2023-11-30,MRSN
031628,2022-12-31,2023-09-30,2023-12-31,MRSN
031629,2021-12-31,2022-09-30,2023-01-31,RDI
031629,2022-12-31,2022-12-31,2023-02-28,RDI
031629,2022-12-31,2022-12-31,2023-03-31,RDI
031629,2022-12-31,2022-12-31,2023-04-30,RDI
031629,2022-12-31,2023-03-31,2023-05-31,RDI
031629,2022-12-31,2023-03-31,2023-06-30,RDI
031629,2022-12-31,2023-03-31,2023-07-31,RDI
031629,2022-12-31,2023-06-30,2023-08-31,RDI
031629,2022-12-31,2023-06-30,2023-09-30,RDI
031629,2022-12-31,2023-06-30,2023-10-31,RDI
031629,2022-12-31,2023-09-30,2023-11-30,RDI
031629,2022-12-31,2023-09-30,2023-12-31,RDI
031653,2021-12-31,2022-09-30,2023-01-31,IONM
031653,2022-12-31,2022-12-31,2023-02-28,IONM
031653,2022-12-31,2022-12-31,2023-03-31,IONM
031653,2022-12-31,2022-12-31,2023-04-30,IONM
031653,2022-12-31,2023-03-31,2023-05-31,IONM
031653,2022-12-31,2023-03-31,2023-06-30,IONM
031653,2022-12-31,2023-03-31,2023-07-31,IONM
031653,2022-12-31,2023-06-30,2023-08-31,IONM
031653,2022-12-31,2023-06-30,2023-09-30,IONM
031653,2022-12-31,2023-06-30,2023-10-31,IONM
031653,2022-12-31,2023-09-30,2023-11-30,IONM
031653,2022-12-31,2023-09-30,2023-12-31,IONM
031656,2021-12-31,2022-09-30,2023-01-31,ALRN
031656,2022-12-31,2022-12-31,2023-02-28,ALRN
031656,2022-12-31,2022-12-31,2023-03-31,ALRN
031656,2022-12-31,2022-12-31,2023-04-30,ALRN
031656,2022-12-31,2023-03-31,2023-05-31,ALRN
031656,2022-12-31,2023-03-31,2023-06-30,ALRN
031656,2022-12-31,2023-03-31,2023-07-31,ALRN
031656,2022-12-31,2023-06-30,2023-08-31,ALRN
031656,2022-12-31,2023-06-30,2023-09-30,ALRN
031656,2022-12-31,2023-06-30,2023-10-31,ALRN
031656,2022-12-31,2023-09-30,2023-11-30,ALRN
031656,2022-12-31,2023-09-30,2023-12-31,ALRN
031673,2022-09-30,2022-09-30,2023-01-31,ABC
031673,2022-09-30,2022-12-31,2023-02-28,ABC
031673,2022-09-30,2022-12-31,2023-03-31,ABC
031673,2022-09-30,2022-12-31,2023-04-30,ABC
031673,2022-09-30,2023-03-31,2023-05-31,ABC
031673,2022-09-30,2023-03-31,2023-06-30,ABC
031673,2022-09-30,2023-03-31,2023-07-31,ABC
031673,2022-09-30,2023-06-30,2023-08-31,ABC
031673,2022-09-30,2023-06-30,2023-09-30,ABC
031673,2022-09-30,2023-06-30,2023-10-31,ABC
031673,2023-09-30,2023-09-30,2023-11-30,COR
031673,2023-09-30,2023-09-30,2023-12-31,COR
031718,2021-12-31,2022-09-30,2023-01-31,ATLO
031718,2022-12-31,2022-12-31,2023-02-28,ATLO
031718,2022-12-31,2022-12-31,2023-03-31,ATLO
031718,2022-12-31,2022-12-31,2023-04-30,ATLO
031718,2022-12-31,2023-03-31,2023-05-31,ATLO
031718,2022-12-31,2023-03-31,2023-06-30,ATLO
031718,2022-12-31,2023-03-31,2023-07-31,ATLO
031718,2022-12-31,2023-06-30,2023-08-31,ATLO
031718,2022-12-31,2023-06-30,2023-09-30,ATLO
